t,consumo,produzione
2025-10-02 03:01:30,77,0
2025-10-02 03:02:30,77,0
2025-10-02 03:03:31,77,0
2025-10-02 03:04:30,77,0
2025-10-02 03:05:30,77,0
2025-10-02 03:06:30,77,0
2025-10-02 03:07:31,77,0
2025-10-02 03:08:30,77,0
2025-10-02 03:09:30,76,0
2025-10-02 03:10:30,76,0
2025-10-02 03:11:31,76,0
2025-10-02 03:12:30,77,0
2025-10-02 03:13:30,77,0
2025-10-02 03:14:30,76,0
2025-10-02 03:15:31,83,0
2025-10-02 03:16:30,77,0
2025-10-02 03:17:30,77,0
2025-10-02 03:18:30,77,0
2025-10-02 03:19:30,77,0
2025-10-02 03:20:31,77,0
2025-10-02 03:21:30,76,0
2025-10-02 03:22:30,79,0
2025-10-02 03:23:30,77,0
2025-10-02 03:24:30,78,0
2025-10-02 03:25:31,78,0
2025-10-02 03:26:30,78,0
2025-10-02 03:27:30,77,0
2025-10-02 03:28:30,79,0
2025-10-02 03:29:31,77,0
2025-10-02 03:30:30,78,0
2025-10-02 03:31:30,78,0
2025-10-02 03:32:30,77,0
2025-10-02 03:33:30,76,0
2025-10-02 03:34:31,88,0
2025-10-02 03:35:30,111,0
2025-10-02 03:36:30,110,0
2025-10-02 03:37:30,113,0
2025-10-02 03:38:31,114,0
2025-10-02 03:39:30,114,0
2025-10-02 03:40:30,114,0
2025-10-02 03:41:30,115,0
2025-10-02 03:42:31,115,0
2025-10-02 03:43:30,116,0
2025-10-02 03:44:30,116,0
2025-10-02 03:45:30,115,0
2025-10-02 03:46:31,115,0
2025-10-02 03:47:30,115,0
2025-10-02 03:48:30,115,0
2025-10-02 03:49:30,115,0
2025-10-02 03:50:31,115,0
2025-10-02 03:51:30,115,0
2025-10-02 03:52:30,114,0
2025-10-02 03:53:30,113,0
2025-10-02 03:54:31,112,0
2025-10-02 03:55:30,112,0
2025-10-02 03:56:30,111,0
2025-10-02 03:57:30,111,0
2025-10-02 03:58:31,110,0
2025-10-02 03:59:30,110,0
2025-10-02 04:00:30,110,0
2025-10-02 04:01:30,113,0
2025-10-02 04:02:31,111,0
2025-10-02 04:03:30,110,0
2025-10-02 04:04:30,111,0
2025-10-02 04:05:30,110,0
2025-10-02 04:06:30,110,0
2025-10-02 04:07:31,110,0
2025-10-02 04:08:30,110,0
2025-10-02 04:09:30,97,0
2025-10-02 04:10:30,79,0
2025-10-02 04:11:31,77,0
2025-10-02 04:12:30,78,0
2025-10-02 04:13:30,78,0
2025-10-02 04:14:30,77,0
2025-10-02 04:15:30,86,0
2025-10-02 04:16:31,79,0
2025-10-02 04:17:30,77,0
2025-10-02 04:18:30,78,0
2025-10-02 04:19:30,78,0
2025-10-02 04:20:30,77,0
2025-10-02 04:21:31,78,0
2025-10-02 04:22:30,78,0
2025-10-02 04:23:30,78,0
2025-10-02 04:24:30,77,0
2025-10-02 04:25:31,78,0
2025-10-02 04:26:30,78,0
2025-10-02 04:27:30,78,0
2025-10-02 04:28:30,78,0
2025-10-02 04:29:30,78,0
2025-10-02 04:30:31,78,0
2025-10-02 04:31:30,78,0
2025-10-02 04:32:30,78,0
2025-10-02 04:33:30,78,0
2025-10-02 04:34:31,77,0
2025-10-02 04:35:30,78,0
2025-10-02 04:36:30,79,0
2025-10-02 04:37:30,77,0
2025-10-02 04:38:31,78,0
2025-10-02 04:39:30,79,0
2025-10-02 04:40:30,77,0
2025-10-02 04:41:30,78,0
2025-10-02 04:42:30,77,0
2025-10-02 04:43:31,78,0
2025-10-02 04:44:30,78,0
2025-10-02 04:45:30,93,0
2025-10-02 04:46:30,110,0
2025-10-02 04:47:30,112,0
2025-10-02 04:48:31,113,0
2025-10-02 04:49:30,113,0
2025-10-02 04:50:30,113,0
2025-10-02 04:51:30,114,0
2025-10-02 04:52:31,114,0
2025-10-02 04:53:30,114,0
2025-10-02 04:54:30,115,0
2025-10-02 04:55:30,114,0
2025-10-02 04:56:31,115,0
2025-10-02 04:57:30,113,0
2025-10-02 04:58:30,115,0
2025-10-02 04:59:30,113,0
2025-10-02 05:00:30,114,0
2025-10-02 05:01:31,112,0
2025-10-02 05:02:30,110,0
2025-10-02 05:03:30,110,0
2025-10-02 05:04:30,109,0
2025-10-02 05:05:30,109,0
2025-10-02 05:06:31,109,0
2025-10-02 05:07:30,109,0
2025-10-02 05:08:30,108,0
2025-10-02 05:09:30,111,0
2025-10-02 05:10:30,109,0
2025-10-02 05:11:31,109,0
2025-10-02 05:12:30,108,0
2025-10-02 05:13:30,109,0
2025-10-02 05:14:30,108,0
2025-10-02 05:15:31,115,0
2025-10-02 05:16:30,110,0
2025-10-02 05:17:30,93,0
2025-10-02 05:18:30,78,0
2025-10-02 05:19:31,78,0
2025-10-02 05:20:30,77,0
2025-10-02 05:21:30,78,0
2025-10-02 05:22:30,78,0
2025-10-02 05:23:31,78,0
2025-10-02 05:24:30,78,0
2025-10-02 05:25:30,77,0
2025-10-02 05:26:30,77,0
2025-10-02 05:27:30,76,0
2025-10-02 05:28:31,77,0
2025-10-02 05:29:30,76,0
2025-10-02 05:30:30,77,0
2025-10-02 05:31:30,76,0
2025-10-02 05:32:30,76,0
2025-10-02 05:33:31,76,0
2025-10-02 05:34:30,77,0
2025-10-02 05:35:30,76,0
2025-10-02 05:36:30,76,0
2025-10-02 05:37:31,76,0
2025-10-02 05:38:30,77,0
2025-10-02 05:39:30,76,0
2025-10-02 05:40:30,76,0
2025-10-02 05:41:31,77,0
2025-10-02 05:42:30,76,0
2025-10-02 05:43:30,77,0
2025-10-02 05:44:30,76,0
2025-10-02 05:45:31,77,0
2025-10-02 05:46:30,77,0
2025-10-02 05:47:30,77,0
2025-10-02 05:48:30,76,0
2025-10-02 05:49:30,76,0
2025-10-02 05:50:31,95,0
2025-10-02 05:51:30,109,0
2025-10-02 05:52:30,111,0
2025-10-02 05:53:30,116,0
2025-10-02 05:54:31,115,0
2025-10-02 05:55:30,115,0
2025-10-02 05:56:30,115,0
2025-10-02 05:57:30,115,0
2025-10-02 05:58:30,116,0
2025-10-02 05:59:31,116,0
2025-10-02 06:00:30,115,0
2025-10-02 06:01:30,115,0
2025-10-02 06:02:30,114,0
2025-10-02 06:03:31,113,0
2025-10-02 06:04:30,113,0
2025-10-02 06:05:30,113,0
2025-10-02 06:06:30,111,0
2025-10-02 06:07:30,109,0
2025-10-02 06:08:31,110,0
2025-10-02 06:09:30,109,0
2025-10-02 06:10:30,110,0
2025-10-02 06:11:30,109,0
2025-10-02 06:12:31,109,0
2025-10-02 06:13:30,109,0
2025-10-02 06:14:30,109,0
2025-10-02 06:15:30,116,0
2025-10-02 06:16:31,109,0
2025-10-02 06:17:30,108,0
2025-10-02 06:18:30,109,0
2025-10-02 06:19:30,108,0
2025-10-02 06:20:31,108,0
2025-10-02 06:21:30,109,0
2025-10-02 06:22:30,90,0
2025-10-02 06:23:30,78,0
2025-10-02 06:24:31,79,0
2025-10-02 06:25:30,78,0
2025-10-02 06:26:30,78,0
2025-10-02 06:27:30,78,0
2025-10-02 06:28:31,78,0
2025-10-02 06:29:30,78,0
2025-10-02 06:30:30,81,0
2025-10-02 06:31:30,79,0
2025-10-02 06:32:30,79,0
2025-10-02 06:33:31,79,0
2025-10-02 06:34:30,79,0
2025-10-02 06:35:30,86,0
2025-10-02 06:36:30,85,0
2025-10-02 06:37:31,85,0
2025-10-02 06:38:30,87,0
2025-10-02 06:39:30,89,0
2025-10-02 06:40:30,88,0
2025-10-02 06:41:31,88,0
2025-10-02 06:42:30,88,0
2025-10-02 06:43:30,91,0
2025-10-02 06:44:30,109,0
2025-10-02 06:45:31,109,0
2025-10-02 06:46:30,110,0
2025-10-02 06:47:30,108,0
2025-10-02 06:48:30,107,0
2025-10-02 06:49:30,107,0
2025-10-02 06:50:31,110,0
2025-10-02 06:51:30,127,0
2025-10-02 06:52:30,127,0
2025-10-02 06:53:30,133,0
2025-10-02 06:54:31,138,0
2025-10-02 06:55:30,142,0
2025-10-02 06:56:30,160,0
2025-10-02 06:57:30,162,0
2025-10-02 06:58:31,157,0
2025-10-02 06:59:30,136,0
2025-10-02 07:00:30,219,0
2025-10-02 07:01:30,245,0
2025-10-02 07:02:30,245,0
2025-10-02 07:03:31,190,0
2025-10-02 07:04:30,130,0
2025-10-02 07:05:30,128,0
2025-10-02 07:06:30,127,0
2025-10-02 07:07:31,127,0
2025-10-02 07:08:30,225,0
2025-10-02 07:09:30,269,0
2025-10-02 07:10:30,218,0
2025-10-02 07:11:30,229,0
2025-10-02 07:12:31,163,0
2025-10-02 07:13:30,123,0
2025-10-02 07:14:30,123,0
2025-10-02 07:15:30,124,0
2025-10-02 07:16:31,122,0
2025-10-02 07:17:30,122,0
2025-10-02 07:18:30,122,0
2025-10-02 07:19:30,121,0
2025-10-02 07:20:31,122,0
2025-10-02 07:21:30,121,0
2025-10-02 07:22:30,137,0
2025-10-02 07:23:30,230,0
2025-10-02 07:24:31,236,0
2025-10-02 07:25:30,119,0
2025-10-02 07:26:30,126,0
2025-10-02 07:27:30,290,0
2025-10-02 07:28:30,542,0
2025-10-02 07:29:31,559,0
2025-10-02 07:30:30,747,0
2025-10-02 07:31:30,2323,0
2025-10-02 07:32:30,689,0
2025-10-02 07:33:31,463,1
2025-10-02 07:34:30,166,0
2025-10-02 07:35:30,1277,0
2025-10-02 07:36:30,601,0
2025-10-02 07:37:31,148,0
2025-10-02 07:38:30,1007,2
2025-10-02 07:39:30,212,4
2025-10-02 07:40:30,143,9
2025-10-02 07:41:30,142,14
2025-10-02 07:42:31,142,21
2025-10-02 07:43:30,142,25
2025-10-02 07:44:30,527,26
2025-10-02 07:45:30,142,31
2025-10-02 07:46:31,169,36
2025-10-02 07:47:30,141,47
2025-10-02 07:48:30,137,56
2025-10-02 07:49:30,173,68
2025-10-02 07:50:31,172,75
2025-10-02 07:51:30,353,79
2025-10-02 07:52:30,1315,83
2025-10-02 07:53:30,175,83
2025-10-02 07:54:30,179,77
2025-10-02 07:55:31,175,80
2025-10-02 07:56:30,180,84
2025-10-02 07:57:30,191,84
2025-10-02 07:58:30,220,78
2025-10-02 07:59:31,272,80
2025-10-02 08:00:30,331,83
2025-10-02 08:01:30,1775,88
2025-10-02 08:02:30,2603,88
2025-10-02 08:03:30,2748,98
2025-10-02 08:04:31,2983,106
2025-10-02 08:05:30,2539,112
2025-10-02 08:06:30,2509,120
2025-10-02 08:07:30,2509,129
2025-10-02 08:08:31,2527,136
2025-10-02 08:09:30,3203,145
2025-10-02 08:10:30,4277,154
2025-10-02 08:11:30,4163,161
2025-10-02 08:12:31,1863,170
2025-10-02 08:13:30,266,182
2025-10-02 08:14:30,305,194
2025-10-02 08:15:30,269,207
2025-10-02 08:16:31,244,220
2025-10-02 08:17:30,2417,228
2025-10-02 08:18:30,2076,238
2025-10-02 08:19:30,1419,245
2025-10-02 08:20:31,322,262
2025-10-02 08:21:30,260,280
2025-10-02 08:22:30,370,299
2025-10-02 08:23:30,1470,317
2025-10-02 08:24:31,2631,332
2025-10-02 08:25:30,1350,349
2025-10-02 08:26:30,253,365
2025-10-02 08:27:30,194,383
2025-10-02 08:28:31,171,402
2025-10-02 08:29:30,231,416
2025-10-02 08:30:30,2474,434
2025-10-02 08:31:30,2065,478
2025-10-02 08:32:31,160,493
2025-10-02 08:33:30,158,491
2025-10-02 08:34:30,154,512
2025-10-02 08:35:30,157,539
2025-10-02 08:36:31,1421,570
2025-10-02 08:37:30,2453,605
2025-10-02 08:38:30,824,644
2025-10-02 08:39:30,689,673
2025-10-02 08:40:30,2186,699
2025-10-02 08:41:31,1837,725
2025-10-02 08:42:30,2172,750
2025-10-02 08:43:30,4150,775
2025-10-02 08:44:30,4189,799
2025-10-02 08:45:31,2201,818
2025-10-02 08:46:30,1631,835
2025-10-02 08:47:30,318,859
2025-10-02 08:48:30,277,886
2025-10-02 08:49:31,886,911
2025-10-02 08:50:30,2600,940
2025-10-02 08:51:30,1513,967
2025-10-02 08:52:30,227,1003
2025-10-02 08:53:30,180,1073
2025-10-02 08:54:31,226,1349
2025-10-02 08:55:30,229,1642
2025-10-02 08:56:30,1598,1839
2025-10-02 08:57:31,2583,1897
2025-10-02 08:58:30,655,1963
2025-10-02 08:59:30,369,2210
2025-10-02 09:00:30,280,2602
2025-10-02 09:01:30,352,2633
2025-10-02 09:02:31,400,2666
2025-10-02 09:03:30,2032,2678
2025-10-02 09:04:30,159,2675
2025-10-02 09:05:30,151,2660
2025-10-02 09:06:31,148,2591
2025-10-02 09:07:30,145,2639
2025-10-02 09:08:30,150,2608
2025-10-02 09:09:30,149,2597
2025-10-02 09:10:31,150,2542
2025-10-02 09:11:30,151,2553
2025-10-02 09:12:30,179,2625
2025-10-02 09:13:30,189,2614
2025-10-02 09:14:30,196,2668
2025-10-02 09:15:31,199,2663
2025-10-02 09:16:30,286,2666
2025-10-02 09:17:30,299,2652
2025-10-02 09:18:30,208,2699
2025-10-02 09:19:30,176,2763
2025-10-02 09:20:31,172,2800
2025-10-02 09:21:30,171,2848
2025-10-02 09:22:30,175,2862
2025-10-02 09:23:30,172,2896
2025-10-02 09:24:30,176,2953
2025-10-02 09:25:30,174,2990
2025-10-02 09:26:31,182,3007
2025-10-02 09:27:30,175,3076
2025-10-02 09:28:30,173,3076
2025-10-02 09:29:30,170,3138
2025-10-02 09:30:31,169,3179
2025-10-02 09:31:30,173,3224
2025-10-02 09:32:30,172,3207
2025-10-02 09:33:30,186,3302
2025-10-02 09:34:30,170,3347
2025-10-02 09:35:31,141,3405
2025-10-02 09:36:30,141,3465
2025-10-02 09:37:30,136,3501
2025-10-02 09:38:30,136,3526
2025-10-02 09:39:30,138,3551
2025-10-02 09:40:31,137,3608
2025-10-02 09:41:30,141,3721
2025-10-02 09:42:30,130,3706
2025-10-02 09:43:30,122,3740
2025-10-02 09:44:30,121,3766
2025-10-02 09:45:31,121,3797
2025-10-02 09:46:30,122,3842
2025-10-02 09:47:30,124,3894
2025-10-02 09:48:30,127,3943
2025-10-02 09:49:30,125,3922
2025-10-02 09:50:31,129,4009
2025-10-02 09:51:30,131,4021
2025-10-02 09:52:30,122,4035
2025-10-02 09:53:30,119,3934
2025-10-02 09:54:31,124,4082
2025-10-02 09:55:30,119,4083
2025-10-02 09:56:30,125,4179
2025-10-02 09:57:30,127,4136
2025-10-02 09:58:30,151,4152
2025-10-02 09:59:31,311,4158
2025-10-02 10:00:30,2381,4142
2025-10-02 10:01:30,2369,4157
2025-10-02 10:02:30,2316,4115
2025-10-02 10:03:30,2270,4232
2025-10-02 10:04:31,2315,4270
2025-10-02 10:05:30,2347,4264
2025-10-02 10:06:30,2317,4234
2025-10-02 10:07:30,2302,4231
2025-10-02 10:08:30,2303,4255
2025-10-02 10:09:30,895,4302
2025-10-02 10:10:31,215,4384
2025-10-02 10:11:30,211,4444
2025-10-02 10:12:30,214,4468
2025-10-02 10:13:30,221,4484
2025-10-02 10:14:31,219,4506
2025-10-02 10:15:30,213,4547
2025-10-02 10:16:30,212,4550
2025-10-02 10:17:30,1418,4560
2025-10-02 10:18:30,2332,4576
2025-10-02 10:19:31,2288,4615
2025-10-02 10:20:30,2284,4669
2025-10-02 10:21:30,2293,4740
2025-10-02 10:22:30,2292,4819
2025-10-02 10:23:30,2272,4818
2025-10-02 10:24:31,1356,4862
2025-10-02 10:25:30,181,4901
2025-10-02 10:26:30,280,4931
2025-10-02 10:27:30,2307,4954
2025-10-02 10:28:30,2348,5098
2025-10-02 10:29:31,2280,5012
2025-10-02 10:30:30,610,5015
2025-10-02 10:31:30,187,5068
2025-10-02 10:32:30,983,5111
2025-10-02 10:33:30,2324,5165
2025-10-02 10:34:31,2224,5138
2025-10-02 10:35:30,2216,5042
2025-10-02 10:36:30,2198,4973
2025-10-02 10:37:30,2215,5086
2025-10-02 10:38:30,2241,5221
2025-10-02 10:39:31,421,5272
2025-10-02 10:40:30,180,5340
2025-10-02 10:41:30,186,5404
2025-10-02 10:42:30,1584,5476
2025-10-02 10:43:30,2233,5494
2025-10-02 10:44:31,517,5530
2025-10-02 10:45:30,147,5549
2025-10-02 10:46:30,137,5567
2025-10-02 10:47:30,135,5527
2025-10-02 10:48:30,134,5462
2025-10-02 10:49:31,142,5502
2025-10-02 10:50:30,138,5591
2025-10-02 10:51:30,138,5705
2025-10-02 10:52:30,136,5813
2025-10-02 10:53:30,137,5872
2025-10-02 10:54:31,133,5819
2025-10-02 10:55:30,133,5747
2025-10-02 10:56:30,132,5642
2025-10-02 10:57:30,135,5794
2025-10-02 10:58:30,133,5974
2025-10-02 10:59:31,136,6019
2025-10-02 11:00:30,134,6023
2025-10-02 11:01:30,134,6023
2025-10-02 11:02:30,163,6027
2025-10-02 11:03:30,169,6029
2025-10-02 11:04:31,181,5965
2025-10-02 11:05:30,178,6014
2025-10-02 11:06:30,172,6028
2025-10-02 11:07:30,175,6025
2025-10-02 11:08:31,173,6025
2025-10-02 11:09:30,842,5993
2025-10-02 11:10:30,1901,4940
2025-10-02 11:11:30,336,4452
2025-10-02 11:12:30,170,4590
2025-10-02 11:13:31,172,4308
2025-10-02 11:14:30,172,4839
2025-10-02 11:15:30,173,4821
2025-10-02 11:16:30,169,4252
2025-10-02 11:17:30,172,3896
2025-10-02 11:18:31,169,3364
2025-10-02 11:19:30,165,3244
2025-10-02 11:20:30,166,3045
2025-10-02 11:21:30,163,3015
2025-10-02 11:22:30,162,3089
2025-10-02 11:23:31,164,3216
2025-10-02 11:24:30,161,3299
2025-10-02 11:25:30,162,3895
2025-10-02 11:26:30,161,3871
2025-10-02 11:27:30,161,3673
2025-10-02 11:28:31,164,4419
2025-10-02 11:29:30,166,4786
2025-10-02 11:30:30,164,3450
2025-10-02 11:31:30,166,3789
2025-10-02 11:32:31,162,3537
2025-10-02 11:33:30,163,4546
2025-10-02 11:34:30,134,4489
2025-10-02 11:35:30,140,5144
2025-10-02 11:36:30,140,4381
2025-10-02 11:37:31,133,3427
2025-10-02 11:38:30,137,3689
2025-10-02 11:39:30,172,4076
2025-10-02 11:40:30,322,4258
2025-10-02 11:41:30,161,4663
2025-10-02 11:42:31,160,4680
2025-10-02 11:43:30,163,4768
2025-10-02 11:44:30,155,3170
2025-10-02 11:45:30,155,2840
2025-10-02 11:46:30,143,2932
2025-10-02 11:47:31,137,3206
2025-10-02 11:48:30,151,3560
2025-10-02 11:49:30,160,5216
2025-10-02 11:50:30,162,5982
2025-10-02 11:51:30,279,5927
2025-10-02 11:52:31,322,5198
2025-10-02 11:53:30,157,5209
2025-10-02 11:54:30,139,4917
2025-10-02 11:55:30,136,5896
2025-10-02 11:56:30,137,4386
2025-10-02 11:57:31,134,3963
2025-10-02 11:58:30,133,3586
2025-10-02 11:59:30,131,3183
2025-10-02 12:00:30,130,2983
2025-10-02 12:01:31,138,2945
2025-10-02 12:02:30,155,3098
2025-10-02 12:03:30,153,3223
2025-10-02 12:04:30,155,3518
2025-10-02 12:05:30,152,4089
2025-10-02 12:06:31,155,3945
2025-10-02 12:07:30,145,3376
2025-10-02 12:08:30,129,3302
2025-10-02 12:09:30,127,3089
2025-10-02 12:10:30,173,2949
2025-10-02 12:11:31,177,2918
2025-10-02 12:12:30,267,2903
2025-10-02 12:13:30,311,2987
2025-10-02 12:14:30,155,3363
2025-10-02 12:15:30,155,3973
2025-10-02 12:16:31,160,6027
2025-10-02 12:17:30,161,5735
2025-10-02 12:18:30,161,5660
2025-10-02 12:19:30,160,6026
2025-10-02 12:20:30,161,6027
2025-10-02 12:21:30,160,6027
2025-10-02 12:22:31,160,6026
2025-10-02 12:23:30,159,6025
2025-10-02 12:24:30,160,6025
2025-10-02 12:25:30,159,6026
2025-10-02 12:26:30,160,6026
2025-10-02 12:27:31,160,6027
2025-10-02 12:28:30,158,6022
2025-10-02 12:29:30,158,6025
2025-10-02 12:30:30,158,6023
2025-10-02 12:31:30,157,6026
2025-10-02 12:32:31,157,6025
2025-10-02 12:33:30,156,6023
2025-10-02 12:34:30,155,6019
2025-10-02 12:35:30,155,6025
2025-10-02 12:36:30,155,6025
2025-10-02 12:37:30,231,6024
2025-10-02 12:38:31,291,6024
2025-10-02 12:39:30,275,6022
2025-10-02 12:40:30,149,6022
2025-10-02 12:41:30,143,6021
2025-10-02 12:42:30,143,6020
2025-10-02 12:43:31,125,6020
2025-10-02 12:44:30,106,6019
2025-10-02 12:45:30,131,6021
2025-10-02 12:46:30,149,6022
2025-10-02 12:47:31,229,6020
2025-10-02 12:48:30,198,6023
2025-10-02 12:49:30,679,6020
2025-10-02 12:50:30,227,6020
2025-10-02 12:51:30,228,6120
2025-10-02 12:52:31,101,6022
2025-10-02 12:53:30,100,6022
2025-10-02 12:54:30,100,6020
2025-10-02 12:55:30,100,6020
2025-10-02 12:56:30,99,6019
2025-10-02 12:57:31,100,6022
2025-10-02 12:58:30,99,6022
2025-10-02 12:59:30,100,6019
2025-10-02 13:00:30,100,6019
2025-10-02 13:01:30,99,6020
2025-10-02 13:02:31,98,6016
2025-10-02 13:03:30,99,6020
2025-10-02 13:04:30,98,6022
2025-10-02 13:05:30,98,6023
2025-10-02 13:06:30,99,6023
2025-10-02 13:07:31,99,6023
2025-10-02 13:08:30,99,6022
2025-10-02 13:09:30,99,6023
2025-10-02 13:10:30,99,6019
2025-10-02 13:11:30,98,6022
2025-10-02 13:12:31,98,6022
2025-10-02 13:13:30,98,6021
2025-10-02 13:14:30,97,6021
2025-10-02 13:15:30,133,6022
2025-10-02 13:16:30,131,6020
2025-10-02 13:17:31,134,6023
2025-10-02 13:18:30,136,6016
2025-10-02 13:19:30,136,6018
2025-10-02 13:20:30,136,6021
2025-10-02 13:21:30,136,6022
2025-10-02 13:22:31,136,6021
2025-10-02 13:23:30,136,6020
2025-10-02 13:24:30,136,6017
2025-10-02 13:25:30,136,6021
2025-10-02 13:26:31,135,6021
2025-10-02 13:27:30,136,6020
2025-10-02 13:28:30,247,6020
2025-10-02 13:29:30,299,6017
2025-10-02 13:30:30,140,6019
2025-10-02 13:31:31,139,6020
2025-10-02 13:32:30,134,6020
2025-10-02 13:33:30,243,6018
2025-10-02 13:34:30,273,6021
2025-10-02 13:35:31,307,6022
2025-10-02 13:36:30,140,6023
2025-10-02 13:37:30,118,5419
2025-10-02 13:38:30,131,6022
2025-10-02 13:39:30,131,6022
2025-10-02 13:40:31,131,6020
2025-10-02 13:41:30,130,6020
2025-10-02 13:42:30,131,6013
2025-10-02 13:43:30,932,6016
2025-10-02 13:44:31,495,6018
2025-10-02 13:45:30,146,6018
2025-10-02 13:46:30,173,6021
2025-10-02 13:47:30,220,6021
2025-10-02 13:48:30,575,6018
2025-10-02 13:49:31,201,6021
2025-10-02 13:50:30,201,6020
2025-10-02 13:51:30,157,6022
2025-10-02 13:52:30,128,6022
2025-10-02 13:53:30,129,6020
2025-10-02 13:54:31,128,6020
2025-10-02 13:55:30,127,6020
2025-10-02 13:56:30,128,6020
2025-10-02 13:57:31,128,6019
2025-10-02 13:58:30,497,6017
2025-10-02 13:59:30,146,6018
2025-10-02 14:00:30,140,6017
2025-10-02 14:01:30,134,6022
2025-10-02 14:02:31,253,5717
2025-10-02 14:03:30,274,6016
2025-10-02 14:04:30,151,6020
2025-10-02 14:05:30,129,6020
2025-10-02 14:06:30,143,6022
2025-10-02 14:07:31,156,6021
2025-10-02 14:08:30,232,6022
2025-10-02 14:09:30,338,6020
2025-10-02 14:10:30,199,6020
2025-10-02 14:11:31,223,6019
2025-10-02 14:12:30,585,6018
2025-10-02 14:13:30,225,6019
2025-10-02 14:14:30,226,6017
2025-10-02 14:15:30,224,6019
2025-10-02 14:16:31,221,6017
2025-10-02 14:17:30,228,6017
2025-10-02 14:18:30,224,6017
2025-10-02 14:19:30,223,5957
2025-10-02 14:20:31,217,6004
2025-10-02 14:21:30,214,6019
2025-10-02 14:22:30,215,6020
2025-10-02 14:23:30,209,6015
2025-10-02 14:24:30,176,6017
2025-10-02 14:25:31,170,6021
2025-10-02 14:26:30,165,6023
2025-10-02 14:27:30,169,6023
2025-10-02 14:28:30,173,6021
2025-10-02 14:29:31,167,6021
2025-10-02 14:30:30,164,6021
2025-10-02 14:31:30,164,6020
2025-10-02 14:32:30,158,3611
2025-10-02 14:33:30,160,4201
2025-10-02 14:34:31,160,4800
2025-10-02 14:35:30,263,6020
2025-10-02 14:36:30,224,6020
2025-10-02 14:37:30,267,5996
2025-10-02 14:38:30,155,5969
2025-10-02 14:39:31,155,6003
2025-10-02 14:40:30,178,6019
2025-10-02 14:41:30,183,5789
2025-10-02 14:42:30,180,5891
2025-10-02 14:43:30,178,5430
2025-10-02 14:44:31,177,5531
2025-10-02 14:45:30,172,6020
2025-10-02 14:46:30,162,6016
2025-10-02 14:47:30,167,5911
2025-10-02 14:48:30,652,5841
2025-10-02 14:49:31,267,5647
2025-10-02 14:50:30,164,6019
2025-10-02 14:51:30,839,6017
2025-10-02 14:52:30,229,6019
2025-10-02 14:53:31,227,6017
2025-10-02 14:54:30,220,6017
2025-10-02 14:55:30,1514,6013
2025-10-02 14:56:30,2345,6009
2025-10-02 14:57:30,2348,6008
2025-10-02 14:58:31,2356,6011
2025-10-02 14:59:30,2443,6009
2025-10-02 15:00:30,2837,6006
2025-10-02 15:01:30,2360,6007
2025-10-02 15:02:30,2647,6004
2025-10-02 15:03:31,2374,6005
2025-10-02 15:04:30,649,6014
2025-10-02 15:05:30,261,6017
2025-10-02 15:06:30,262,6017
2025-10-02 15:07:31,245,6017
2025-10-02 15:08:30,221,6017
2025-10-02 15:09:30,258,6017
2025-10-02 15:10:30,271,6018
2025-10-02 15:11:30,284,6019
2025-10-02 15:12:31,293,6018
2025-10-02 15:13:30,285,6017
2025-10-02 15:14:30,271,6017
2025-10-02 15:15:30,257,6018
2025-10-02 15:16:30,286,6100
2025-10-02 15:17:31,295,5992
2025-10-02 15:18:30,293,6016
2025-10-02 15:19:30,272,6017
2025-10-02 15:20:30,260,5936
2025-10-02 15:21:30,256,5848
2025-10-02 15:22:31,291,5880
2025-10-02 15:23:30,287,5927
2025-10-02 15:24:30,288,5907
2025-10-02 15:25:30,275,5859
2025-10-02 15:26:30,256,5824
2025-10-02 15:27:31,265,5799
2025-10-02 15:28:30,278,5692
2025-10-02 15:29:30,295,5698
2025-10-02 15:30:30,284,5689
2025-10-02 15:31:31,238,5627
2025-10-02 15:32:30,240,5572
2025-10-02 15:33:30,260,5567
2025-10-02 15:34:30,278,5555
2025-10-02 15:35:30,241,5503
2025-10-02 15:36:31,189,5603
2025-10-02 15:37:30,195,5566
2025-10-02 15:38:30,179,5519
2025-10-02 15:39:30,248,5465
2025-10-02 15:40:30,298,5415
2025-10-02 15:41:31,366,5396
2025-10-02 15:42:30,636,5384
2025-10-02 15:43:30,192,5408
2025-10-02 15:44:30,221,5402
2025-10-02 15:45:31,258,5375
2025-10-02 15:46:30,302,5344
2025-10-02 15:47:30,299,5326
2025-10-02 15:48:30,314,5301
2025-10-02 15:49:30,323,5272
2025-10-02 15:50:31,321,5249
2025-10-02 15:51:30,301,5242
2025-10-02 15:52:30,242,5223
2025-10-02 15:53:30,238,5197
2025-10-02 15:54:30,218,5171
2025-10-02 15:55:31,244,5134
2025-10-02 15:56:30,238,5104
2025-10-02 15:57:30,280,5066
2025-10-02 15:58:30,305,5025
2025-10-02 15:59:30,330,4981
2025-10-02 16:00:30,171,4966
2025-10-02 16:01:31,194,4935
2025-10-02 16:02:30,247,4918
2025-10-02 16:03:30,311,4885
2025-10-02 16:04:30,329,4834
2025-10-02 16:05:30,331,4824
2025-10-02 16:06:31,332,4828
2025-10-02 16:07:30,377,4795
2025-10-02 16:08:30,365,4738
2025-10-02 16:09:30,285,4728
2025-10-02 16:10:30,218,4720
2025-10-02 16:11:31,223,4689
2025-10-02 16:12:30,221,4641
